location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,20,g120,13,淮海中路99号连卡佛,PRADA(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,14,淮海中路918号百盛购物中心3楼,卡西欧CASIO,121.465856955,31.223622932,80
1,r1,20,g120,0,马当路245号B1-127,Leonidas利奥尼达斯(新天地时尚...,121.481479391,31.2235206185,80
1,r1,20,g120,1,淮海中路300号K11购物艺术中心B1楼B106室,Wolford,121.480266319,31.2290938086,80
1,r1,20,g120,2,茂名南路70号,蔓楼兰(茂名南路店),121.467894306,31.2230419625,80
1,r1,20,g120,3,淮海中路918号百盛购物中心4楼,CK JEANS,121.465856955,31.223622932,80
1,r1,20,g120,4,上海市卢湾区,玛莎百货金钟店北门,121.481237978,31.2133483796,30
1,r1,20,g120,5,淮海中路918号百盛购物中心3楼,COACH,121.465856955,31.223622932,80
1,r1,20,g120,6,淮海中路333号太平洋百货3楼,华歌尔(淮太店),121.480672169,31.2287822419,80
1,r1,20,g120,7,淮海中路999号环贸IAPM商场,aigle,121.465112221,31.2225976524,80
1,r1,20,g120,8,进贤路137号,桔梗(进贤路店),121.466571,31.227724866,80
1,r1,20,g120,9,马当路245号B2,HI PANDA,121.481479391,31.2235206185,80
1,r1,20,g120,10,淮海中路999号iapm环贸商场,Max&Co.(iapm店),121.465422537,31.2212124807,80
1,r1,20,g120,11,淮海中路918号百盛购物中心2楼,MARC JACOBS,121.465856955,31.223622932,80
1,r1,20,g120,12,湖滨路222号1号楼1楼2号,TUMI(湖滨路店),121.482315063,31.2267558529,80
1,r1,20,g120,13,淮海中路99号连卡佛,PEDDER RED(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,14,K11 B101-102,Project Aegis,121.704721628,31.1899962236,80
1,r1,20,g120,0,淮海中路999号环贸广场L4-421&422,Catalog,121.465422537,31.2212124807,80
1,r1,20,g120,1,长乐路400-2号,Sergio Rossi,121.466339798,31.2270186157,80
1,r1,20,g120,2,淮海中路918号百盛购物中心6楼,Trendiano,121.465856955,31.223622932,80
1,r1,20,g120,3,长乐路400号,RALPH LAUREN(锦江迪生店),121.465777379,31.2268777321,80
1,r1,20,g120,4,淮海中路99号连卡佛,Armani Collezioni(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,5,淮海中路918号百盛购物中心4楼,Gujin(淮海二店),121.465856955,31.223622932,80
1,r1,20,g120,6,淮海中路918号百盛购物中心5楼,ECCO,121.465856955,31.223622932,80
1,r1,20,g120,7,淮海中路99号连卡佛,SUPERGA(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,8,淮海中路300号K11购物中心B2,Birkenstock,121.480266319,31.2290938086,80
1,r1,20,g120,9,淮海中路300号B1楼B108,B109,B110,P-PLUS(K11店),121.479893518,31.2290377643,80
1,r1,20,g120,10,长乐路139~28号,PREZIOUZ,121.472729119,31.2275858261,80
1,r1,20,g120,11,淮海中路918号百盛购物中心6楼,VERO MODA(上海淮海百盛店),121.465856955,31.223622932,80
