location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,50,g157,12,南昌路,私人订制,121.472134446,31.2240360527,30
1,r1,50,g157,13,制造局路5号恒升大厦1楼103室,剪约造型(制造局路店),121.489040491,31.2166951041,70
1,r1,50,g157,14,瑞金二路26号,The Room,121.47058701,31.2238046326,80
1,r1,50,g157,0,制造局路益丰大药房旁,波林丝,121.489744515,31.2315118959,50
1,r1,50,g157,1,永年路138号,杰作造型,121.485443537,31.217989244,80
1,r1,50,g157,2,合肥路精益商务楼旁,盛昌美容美发设计,121.482813754,31.2206958465,80
1,r1,50,g157,3,陕西南路271弄之兰坊9号,惠民理发店,121.471574451,31.2145046387,50
1,r1,50,g157,4,陕西南路35-4号,法剪美发有限公司,121.464224105,31.2268320653,80
1,r1,50,g157,5,徐家汇路618号日月光中心广场B2楼S-01室,日月光店   卢湾区,121.474508535,31.2133496305,70
1,r1,50,g157,6,合肥路153号,建新理发店,121.484361133,31.2211385271,80
1,r1,50,g157,7,淮海中路1号柳林大厦8楼,淮海中路2号店,121.486585643,31.230862128,80
1,r1,50,g157,8,淡水路213-1,Jade Salon,121.479891728,31.223390025,80
1,r1,50,g157,9,长乐路347号,Three Q Hair,121.462351132,31.2258553237,80
1,r1,50,g157,10,建国东路34号,安东造型,121.486890994,31.2195755022,80
1,r1,50,g157,11,斜土路630号,米兰护肤造型中心(斜土路店),121.48069,31.2085178636,80
1,r1,50,g157,12,茂名南路1号3楼309室,T-Space空间,121.467315042,31.2296927023,80
1,r1,50,g157,13,进贤路136号,莱特妮丝,121.466219679,31.2278906871,80
1,r1,50,g157,14,进贤路169号56食尚谷内,爱可发型工作室,121.466611159,31.2274842096,80
1,r1,50,g157,0,建国东路68号,风尚造型发型设计工作室,121.48624807,31.2193160226,80
1,r1,50,g157,1,瑞金一路106号,申丽造型,121.469965398,31.2260861681,80
1,r1,50,g157,2,重庆北路207号,鸿艺护肤造型SPA(人民广场店),121.476217632,31.2328405018,80
1,r1,50,g157,3,瞿溪路900号,乐俊美容美发,121.485311415,31.2057683169,80
1,r1,50,g157,4,长乐路47弄1-1号,龙龙理发店(长乐路店),121.475804272,31.2281579733,80
1,r1,50,g157,5,建国中路,印造型,121.475614021,31.2155694434,40
1,r1,50,g157,6,蒙自路504号,荣臣美容美发用品店,121.48629098,31.2066444009,80
1,r1,50,g157,7,中山南一路912号,发艺在线,121.481389708,31.2020369399,80
1,r1,50,g157,8,合肥路27号,LX前线沙龙,121.486541154,31.2218516803,80
1,r1,50,g157,9,中山南一路151号,沪艺美容美发,121.494697287,31.2069039777,80
1,r1,50,g157,10,鲁班路与南北高架路鲁班路入口交叉口,和平美发屋,121.483421124,31.2039812332,30
1,r1,50,g157,11,打浦路8号海华商厦226室,章光101养发生发防脱发(打浦店),121.475982621,31.2111711128,80
